sentence	label	category	augmented
After a couple days, enough time to give this helmet a fair chance, he decided it just wasn't going to work for him.<br /><br />It is possible that others may have diferent experience, but for gear that is really going to make the diference between an enjoyable day on the river, or not: invest in something better.	0	Sports_and_Outdoors	False
This particular style is VERY stretchy.	1	Sports_and_Outdoors	False
Save your money, I do not recommend this product.	0	Amazon_Fashion	False
I believe this is more planet friendly and works better too.	1	Health_and_Household	False
Also, the lack of lighting on this remote may make it actually less usable than the PS3 controller in a dark room.	0	Video_Games	False
My dog is a 55lb year old mix with a deep chest and narrow neck/shoulders and other harnesses didn't fit well.	1	Pet_Supplies	False
Another first: Yoda is completely computer-animated, and is extremely lifelike.<br />The French translation of the film was almost an exact translation from the English...I actually found that some of the dialogue flowed more smoothly in French.	1	Digital_Music	False
not impressed  the hair is hard to get off of the glove  -  giving it to my friend who wanted one  i told her she can have mine	0	Pet_Supplies	False
I am wondering if a fun little slip that poofs out a bit might be fun with this.	1	Amazon_Fashion	False
And in that sense, it's all good, I suppose, although this material has been collected and re-collected numerous times.	1	Digital_Music	False
If you're trying to write with them, of course it's difficult to get a good rhythm or flow going.	0	Office_Products	False
I DID get what I ordered, but it is damaged and the package is open, with paint leaking.	0	All_Beauty	False
Call me an old relic if you want to, but that's how I feel - as well as being very disappointed.	0	Kindle_Store	False
This robe belt fits perfectly at my waist and the pockets sit perfectly at my hips with no awkward belting or pocket maneuvering involved.	1	Clothing_Shoes_and_Jewelry	False
Durable an perfectly sized and very pretty	1	Handmade_Products	False
So again, give it to ur frenemy or their kids.	0	Arts_Crafts_and_Sewing	False
I love giving Amazon gift cards.	1	Gift_Cards	False
When I saw this charging dock, I thought it would be a great way to connect my iphone, keep it upright for viewing ease, and keep the phone charged all day long.	0	Electronics	False
My husband laughed at me when I bought this, but who's laughing now??	1	Office_Products	False
Got this for my Grandson for Christmas and I think he will love it.	1	Toys_and_Games	False
She begins to repeat things in her head twice, count things and has to have the number even, checks constantly for the robber.	0	Books	False
Kids like to read magazines and books as long as they contain visual elements, games, and other things to keep them entertained.	0	Magazine_Subscriptions	False
I was not expecting a high volume at 4.4 oz., but the way it was cut (9 pieces) didn’t even fill the square in the packaging to hold it.	0	Grocery_and_Gourmet_Food	False
I included a photo of it in real life.	1	Home_and_Kitchen	False
I listen to it every night before<br />going to bed.	1	CDs_and_Vinyl	False
It doesn't bother my sensitive skin, which is always a plus.	1	All_Beauty	False
Left a pink glow to the room when the light was turned on, which I didn't like.	0	Tools_and_Home_Improvement	False
Why limit the artists by making us choose which side to use for framing or which side to use if we choose to cut one side up & decoupage it onto something.	1	Books	False
It arrived 4 days after I placed the order!!!	1	Handmade_Products	False
Currently they are sitting in a ziplock bag in our basement.	0	Handmade_Products	False
"I bought this mainly for the ""Move It"" song, the rest of the soundtrack is OK at best."	0	Books	False
So we get it, some people would do anything to protect their children.	0	Movies_and_TV	False
The spray tips are quick release which is nice.	1	Patio_Lawn_and_Garden	False
I mean, look at all those great guests (Jimmy Page, Bernie Leadon, Graham Nash, Chris Hillman, Herb Pedersen).	0	CDs_and_Vinyl	False
Many of my neighbors have been installing whole house water systems and although I do think at sometime in the future I will look into it, this filter has helped me at least in the shower.	1	Health_and_Personal_Care	False
we are going to wait until the November box comes before deciding whether or not to continue it monthly or cancel it.	0	Subscription_Boxes	False
I have sent these to her as a gift numerous times and get a big smile each and every time!	1	Grocery_and_Gourmet_Food	False
I do think it's very handy to use just about everywhere.	1	Software	False
They love listening to the heart beat of their own dog and copying what they have seen with their grandpa.	1	Industrial_and_Scientific	False
The candy was rock hard, wouldn’t even dissolve in the mouth.	0	Grocery_and_Gourmet_Food	False
They say they are for yoga/pilates, but I like them just for walking in my house.	1	Amazon_Fashion	False
This is my daughters favorite thing ever.	1	Books	False
The best I have tried on Amazon.	1	Grocery_and_Gourmet_Food	False
We've had this heater for a while and haven't had any problems until today.	0	Pet_Supplies	False
[[VIDEOID:4fb8863b7bacf229caca45924b0227ba]] This is a white noise sound machine with a total of 6 sounds.	0	Health_and_Personal_Care	False
It's called the “Centennial State” because it became a state 100 years after the signing of our nation's Declaration of Independence.	0	Movies_and_TV	False
So much for after market parts being as good or better than the original	0	Automotive	False
The bite valves work great and do not leak.	1	Sports_and_Outdoors	False
I've played nearly all of the 28 Nancy Drew games from Her Interactive; my favorites of all time were [[ASIN:B000V728P2 Nancy Drew: The Legend of the Crystal Skull]](due to the great creepy voodoo vibe and goth prince Harry), [[ASIN:B0018XU9SQ Nancy Drew: The Phantom of Venice]] and [[ASIN:B0041CASX2 Nancy Drew: Shadow at the Water's Edge]].	1	Video_Games	False
I use them in the front pockets of an osprey dyna 6 vest, which is very comfortable.	1	Sports_and_Outdoors	False
Can’t wait for his next one.	1	Kindle_Store	False
They are different sizes than my plastic tubs tho.	1	Home_and_Kitchen	False
Elizabeth is torn between the two men but none of them have any real chemistry.	0	Movies_and_TV	False
I was able to insert one pair into my shoes and they offer some comfort.	0	Health_and_Personal_Care	False
Difficult to get car seat out of the adapter once it's in.	0	Baby_Products	False
I subscribed to the Pusheen Box for over a year and loved almost every item I received.	1	Subscription_Boxes	False
"The follow-up (""Love Is a Sacrifice"") upped the ante even further with the emergence of Rush and Southside (John Lyon) as production partners."	1	Digital_Music	False
I'd previously seen one of my neighbors using one, so it's been on my radar for a while.	0	Patio_Lawn_and_Garden	False
The bottles are way to small.	0	Beauty_and_Personal_Care	False
No more pre orders for this group.	0	CDs_and_Vinyl	False
The biggest frustration with this board is the mounting - you just can't make the board stay flush to the wall.	0	Office_Products	False
Theee is a little bit of flaming like crayons & I am a little worried about possible and ax bloom in the future, but so far so good.	1	Arts_Crafts_and_Sewing	False
I hope this subscription is worth it, if and when it ever arrives.	0	Magazine_Subscriptions	False
If you buy these cameras buy at your own risk.	0	Electronics	False
It is one of the very few magazines that maintain my interest from beginning to end, with every article worthy of a read.	1	Magazine_Subscriptions	False
Unfortunately I threw away the packaging before I realized it.	0	Electronics	False
I tried them all before I am going to give them out for Halloween.	0	Grocery_and_Gourmet_Food	False
Keeping up with the fur in my house has been a chore, with my vacuuming several times a day (as usually the first sweep with my upright Electrolux never seemed to get it all).	1	Industrial_and_Scientific	False
This would have been a major hassle,and possibly required some welding.	0	Sports_and_Outdoors	False
Im going to try to wear it on my index (other bigger) finger, but it's loose... Idk if it can be fixed?<br />I love everything else about this ring.	0	Handmade_Products	False
Also, for people who give this item a bad review because they didn't read that they are unframed, you need to read before buying.	1	Handmade_Products	False
my kids are going to have a blast making invitations for their school friends!	1	Health_and_Household	False
There has never been an all white alliance, Or an all Asian alliance, Or an all hispanic alliance.	0	Movies_and_TV	False
It looks terrible because it is see through it is all nearly IMPOSSIBLE to take the case off.	0	Cell_Phones_and_Accessories	False
